codice articolo;codice magazzino;anno;ordinato cliente;ordinato fornitore;prenotato cliente;carico;scarico;inventario
3522;00;2018;0;0;0;0;0;90
3508;00;2018;0;0;0;0;0;198
3539;00;2018;0;0;0;0;0;75
3546;00;2018;0;0;0;0;0;82
3836;00;2018;0;0;0;0;0;2
3843;00;2018;0;0;0;0;0;136
5878;00;2018;0;0;0;0;0;-48
5861;00;2018;0;0;0;0;0;0
3850;00;2018;0;0;0;0;0;66
3867;00;2018;0;0;0;0;0;-10
3812;00;2018;0;0;0;0;0;6
3874;00;2018;0;0;0;0;0;64
3324;00;2018;0;0;0;0;0;220
3355;00;2018;0;0;0;0;0;158
3379;00;2018;0;0;0;0;0;-78
3331;00;2018;0;0;0;0;0;165
3362;00;2018;0;0;0;0;0;155
3386;00;2018;0;0;0;0;0;219
3348;00;2018;0;0;0;0;0;107
3393;00;2018;0;0;0;0;0;3
4895;00;2018;0;0;0;0;0;3312
4871;00;2018;0;0;0;0;0;1780
2662;00;2018;0;0;0;0;0;28
2693;00;2018;0;0;0;0;0;125
2709;00;2018;0;0;0;0;0;-4
2747;00;2018;0;0;0;0;0;-29
2723;00;2018;0;0;0;0;0;1
2730;00;2018;0;0;0;0;0;28
2754;00;2018;0;0;0;0;0;-30
2716;00;2018;0;0;0;0;0;0
2792;00;2018;0;0;0;0;0;27
2785;00;2018;0;0;0;0;0;-37
2815;00;2018;0;0;0;0;0;-1
2846;00;2018;0;0;0;0;0;54
3492;00;2018;0;0;0;0;0;194
3829;00;2018;0;0;0;0;0;44
2686;00;2018;0;0;0;0;0;-29
3195;00;2018;0;0;0;0;0;0
5854;00;2018;0;0;0;0;0;-36
3409;00;2018;0;0;0;0;0;-72
3690;00;2018;0;0;0;0;0;-24
3218;00;2018;0;0;0;0;0;126
3317;00;2018;0;0;0;0;0;14802
4918;00;2018;0;0;0;0;0;0
4949;00;2018;0;0;0;0;0;0
4925;00;2018;0;0;0;0;0;0
4338;00;2018;0;0;0;0;0;14
4314;00;2018;0;0;0;0;0;30
3713;00;2018;0;0;0;0;0;-240
5373;00;2018;0;0;0;0;0;1876
5380;00;2018;0;0;0;0;0;-819
5397;00;2018;0;0;0;0;0;-3910
5403;00;2018;0;0;0;0;0;4217
5410;00;2018;0;0;0;0;0;1000
5427;00;2018;0;0;0;0;0;3120
5434;00;2018;0;0;0;0;0;885
5441;00;2018;0;0;0;0;0;1831
5458;00;2018;0;0;0;0;0;1606
5465;00;2018;0;0;0;0;0;1308
5472;00;2018;0;0;0;0;0;2850
3164;00;2018;0;0;0;0;0;0
3096;00;2018;0;0;0;0;0;0
3201;00;2018;0;0;0;0;0;0
6769;00;2018;0;0;0;0;0;-27
6752;00;2018;0;0;0;0;0;-9
3270;00;2018;0;0;0;0;0;844
3256;00;2018;0;0;0;0;0;895
2952;00;2018;0;0;0;0;0;-31
3065;00;2018;0;0;0;0;0;-117
3072;00;2018;0;0;0;0;0;-102
4161;00;2018;0;0;0;0;0;0
3645;00;2018;0;0;0;0;0;1957
5168;00;2018;0;0;0;0;0;186
4222;00;2018;0;0;0;0;0;0
3911;00;2018;0;0;0;0;0;-40
4215;00;2018;0;0;0;0;0;0
3140;00;2018;0;0;0;0;0;0
4321;00;2018;0;0;0;0;0;-10
4345;00;2018;0;0;0;0;0;0
4352;00;2018;0;0;0;0;0;-60
4369;00;2018;0;0;0;0;0;-1
4376;00;2018;0;0;0;0;0;-21
4383;00;2018;0;0;0;0;0;-8
4390;00;2018;0;0;0;0;0;0
6882;00;2018;0;0;0;0;0;174
6899;00;2018;0;0;0;0;0;-85
6905;00;2018;0;0;0;0;0;209
6929;00;2018;0;0;0;0;0;257
6912;00;2018;0;0;0;0;0;-281
6936;00;2018;0;0;0;0;0;323
6943;00;2018;0;0;0;0;0;254
6950;00;2018;0;0;0;0;0;392
3881;00;2018;0;0;0;0;0;0
3904;00;2018;0;0;0;0;0;0
3942;00;2018;0;0;0;0;0;7
3928;00;2018;0;0;0;0;0;0
3935;00;2018;0;0;0;0;0;0
3898;00;2018;0;0;0;0;0;0
4239;00;2018;0;0;0;0;0;-71
4246;00;2018;0;0;0;0;0;-22
4253;00;2018;0;0;0;0;0;0
4260;00;2018;0;0;0;0;0;0
4277;00;2018;0;0;0;0;0;5
4420;00;2018;0;0;0;0;0;-148
4413;00;2018;0;0;0;0;0;40
4406;00;2018;0;0;0;0;0;25
2969;00;2018;0;0;0;0;0;-8
2983;00;2018;0;0;0;0;0;-9
3058;00;2018;0;0;0;0;0;12
2990;00;2018;0;0;0;0;0;-7
3003;00;2018;0;0;0;0;0;-28
3010;00;2018;0;0;0;0;0;-27
3027;00;2018;0;0;0;0;0;-10
3041;00;2018;0;0;0;0;0;-8
3034;00;2018;0;0;0;0;0;-30
5366;00;2018;0;0;0;0;0;-101
3997;00;2018;0;0;0;0;0;-96
4000;00;2018;0;0;0;0;0;-99
3294;00;2018;0;0;0;0;0;596
5069;00;2018;0;0;0;0;0;0
5205;00;2018;0;0;0;0;0;-35
5199;00;2018;0;0;0;0;0;-180
5212;00;2018;0;0;0;0;0;-135
3089;00;2018;0;0;0;0;0;65
3225;00;2018;0;0;0;0;0;785
3263;00;2018;0;0;0;0;0;-832
4963;00;2018;0;0;0;0;0;1180
4970;00;2018;0;0;0;0;0;1008
4987;00;2018;0;0;0;0;0;477
4994;00;2018;0;0;0;0;0;720
5007;00;2018;0;0;0;0;0;1296
5014;00;2018;0;0;0;0;0;1188
5021;00;2018;0;0;0;0;0;744
5038;00;2018;0;0;0;0;0;288
6660;00;2018;0;0;0;0;0;-90
6363;00;2018;0;0;0;0;0;-24
4017;00;2018;0;0;0;0;0;-22
4024;00;2018;0;0;0;0;0;-19
4093;00;2018;0;0;0;0;0;-63
4031;00;2018;0;0;0;0;0;1
4048;00;2018;0;0;0;0;0;-67
4055;00;2018;0;0;0;0;0;73
4062;00;2018;0;0;0;0;0;-111
4086;00;2018;0;0;0;0;0;111
4079;00;2018;0;0;0;0;0;-104
3577;00;2018;0;0;0;0;0;0
3584;00;2018;0;0;0;0;0;0
3553;00;2018;0;0;0;0;0;0
3560;00;2018;0;0;0;0;0;0
3591;00;2018;0;0;0;0;0;0
3607;00;2018;0;0;0;0;0;0
3614;00;2018;0;0;0;0;0;0
3102;00;2018;0;0;0;0;0;432
3119;00;2018;0;0;0;0;0;732
5649;00;2018;0;0;0;0;0;312
5762;00;2018;0;0;0;0;0;30186
6691;00;2018;0;0;0;0;0;0
7759;00;2018;0;0;0;0;0;0
7766;00;2018;0;0;0;0;0;0
6561;00;2018;0;0;0;0;0;1008
6509;00;2018;0;0;0;0;0;2448
6554;00;2018;0;0;0;0;0;0
5120;00;2018;0;0;0;0;0;-2512
5755;00;2018;0;0;0;0;0;18922
5694;00;2018;0;0;0;0;0;-1693
5632;00;2018;0;0;0;0;0;2151
6448;00;2018;0;0;0;0;0;11337
6431;00;2018;0;0;0;0;0;4780
6424;00;2018;0;0;0;0;0;7492
6417;00;2018;0;0;0;0;0;6521
2280;00;2018;0;0;0;0;0;421
6134;00;2018;0;0;0;0;0;5249
6196;00;2018;0;0;0;0;0;0
6202;00;2018;0;0;0;0;0;253
6219;00;2018;0;0;0;0;0;1443
6226;00;2018;0;0;0;0;0;1929
6233;00;2018;0;0;0;0;0;1714
6240;00;2018;0;0;0;0;0;-3449
6257;00;2018;0;0;0;0;0;-87
6264;00;2018;0;0;0;0;0;1053
6271;00;2018;0;0;0;0;0;878
6288;00;2018;0;0;0;0;0;1971
6295;00;2018;0;0;0;0;0;-1976
6301;00;2018;0;0;0;0;0;-123
6318;00;2018;0;0;0;0;0;1047
6325;00;2018;0;0;0;0;0;2568
6332;00;2018;0;0;0;0;0;2004
6530;00;2018;0;0;0;0;0;1867
6547;00;2018;0;0;0;0;0;2570
6061;00;2018;0;0;0;0;0;0
2297;00;2018;0;0;0;0;0;5286
2259;00;2018;0;0;0;0;0;6066
2242;00;2018;0;0;0;0;0;0
2358;00;2018;0;0;0;0;0;3586
2334;00;2018;0;0;0;0;0;5832
6127;00;2018;0;0;0;0;0;2713
6103;00;2018;0;0;0;0;0;4764
6080;00;2018;0;0;0;0;0;2904
5687;00;2018;0;0;0;0;0;324
5700;00;2018;0;0;0;0;0;552
5748;00;2018;0;0;0;0;0;1147
5724;00;2018;0;0;0;0;0;324
4932;00;2018;0;0;0;0;0;3491
4956;00;2018;0;0;0;0;0;9163
5830;00;2018;0;0;0;0;0;7289
5816;00;2018;0;0;0;0;0;4968
6646;00;2018;0;0;0;0;0;-951
6622;00;2018;0;0;0;0;0;-455
6677;00;2018;0;0;0;0;0;-792
6462;00;2018;0;0;0;0;0;-519
7643;00;2018;0;0;0;0;0;-123
5595;00;2018;0;0;0;0;0;-920
5618;00;2018;0;0;0;0;0;2016
5670;00;2018;0;0;0;0;0;4739
5717;00;2018;0;0;0;0;0;7394
5731;00;2018;0;0;0;0;0;3379
5656;00;2018;0;0;0;0;0;14463
5793;00;2018;0;0;0;0;0;4338
5779;00;2018;0;0;0;0;0;-48
6387;00;2018;0;0;0;0;0;-13
6400;00;2018;0;0;0;0;0;9809
6370;00;2018;0;0;0;0;0;190
6479;00;2018;0;0;0;0;0;2370
6486;00;2018;0;0;0;0;0;5600
6592;00;2018;0;0;0;0;0;592
5243;00;2018;0;0;0;0;0;1111
7711;00;2018;0;0;0;0;0;-4144
7728;00;2018;0;0;0;0;0;-138
7735;00;2018;0;0;0;0;0;-342
7742;00;2018;0;0;0;0;0;-3180
5991;00;2018;0;0;0;0;0;-1830
6035;00;2018;0;0;0;0;0;-630
6455;00;2018;0;0;0;0;0;10938
5274;00;2018;0;0;0;0;0;236
6653;00;2018;0;0;0;0;0;499
5502;00;2018;0;0;0;0;0;0
6028;00;2018;0;0;0;0;0;-72
5236;00;2018;0;0;0;0;0;-17
7414;00;2018;0;0;0;0;0;0
3676;00;2018;0;0;0;0;0;536
3652;00;2018;0;0;0;0;0;610
3300;00;2018;0;0;0;0;0;467
5571;00;2018;0;0;0;0;0;0
2808;00;2018;0;0;0;0;0;-4725
3188;00;2018;0;0;0;0;0;1164
3126;00;2018;0;0;0;0;0;804
3133;00;2018;0;0;0;0;0;756
3157;00;2018;0;0;0;0;0;-1756
3171;00;2018;0;0;0;0;0;612
5359;00;2018;0;0;0;0;0;0
4109;00;2018;0;0;0;0;0;0
4116;00;2018;0;0;0;0;0;0
4123;00;2018;0;0;0;0;0;0
4130;00;2018;0;0;0;0;0;0
4208;00;2018;0;0;0;0;0;0
4154;00;2018;0;0;0;0;0;0
5151;00;2018;0;0;0;0;0;119
5182;00;2018;0;0;0;0;0;-7
5229;00;2018;0;0;0;0;0;90
3232;00;2018;0;0;0;0;0;692
3287;00;2018;0;0;0;0;0;79
3249;00;2018;0;0;0;0;0;1137
6394;00;2018;0;0;0;0;0;4281
4192;00;2018;0;0;0;0;0;396
4505;00;2018;0;0;0;0;0;-1452
3706;00;2018;0;0;0;0;0;0
5144;00;2018;0;0;0;0;0;0
5137;00;2018;0;0;0;0;0;-31
5175;00;2018;0;0;0;0;0;238
7377;00;2018;0;0;0;0;0;0
7384;00;2018;0;0;0;0;0;0
7360;00;2018;0;0;0;0;0;0
5557;00;2018;0;0;0;0;0;-81
5588;00;2018;0;0;0;0;0;0
7650;00;2018;0;0;0;0;0;-7614
7667;00;2018;0;0;0;0;0;-6537
7674;00;2018;0;0;0;0;0;-6391
7681;00;2018;0;0;0;0;0;-3483
7698;00;2018;0;0;0;0;0;-6920
7704;00;2018;0;0;0;0;0;-3324
5250;00;2018;0;0;0;0;0;-35
7445;00;2018;0;0;0;0;0;0
4147;00;2018;0;0;0;0;0;-2239
7483;00;2018;0;0;0;0;0;-35
5311;00;2018;0;0;0;0;0;24
5526;00;2018;0;0;0;0;0;-27
7476;00;2018;0;0;0;0;0;0
6004;00;2018;0;0;0;0;0;-38
7605;00;2018;0;0;0;0;0;90
6011;00;2018;0;0;0;0;0;-16
5090;00;2018;0;0;0;0;0;6258
5106;00;2018;0;0;0;0;0;6032
5267;00;2018;0;0;0;0;0;-517
2266;00;2018;0;0;0;0;0;-291
2273;00;2018;0;0;0;0;0;5369
6073;00;2018;0;0;0;0;0;6288
6097;00;2018;0;0;0;0;0;2766
6110;00;2018;0;0;0;0;0;5083
6141;00;2018;0;0;0;0;0;3710
2341;00;2018;0;0;0;0;0;5456
2327;00;2018;0;0;0;0;0;6908
6790;00;2018;0;0;0;0;0;46
6813;00;2018;0;0;0;0;0;-8
6806;00;2018;0;0;0;0;0;-20
6776;00;2018;0;0;0;0;0;-10
6783;00;2018;0;0;0;0;0;-8
6493;00;2018;0;0;0;0;0;3192
6523;00;2018;0;0;0;0;0;3552
6585;00;2018;0;0;0;0;0;2100
6516;00;2018;0;0;0;0;0;2724
6578;00;2018;0;0;0;0;0;5292
6844;00;2018;0;0;0;0;0;4873
6042;00;2018;0;0;0;0;0;-72
5885;00;2018;0;0;0;0;0;-1116
6639;00;2018;0;0;0;0;0;-336
6738;00;2018;0;0;0;0;0;4177
6714;00;2018;0;0;0;0;0;-329
6721;00;2018;0;0;0;0;0;3216
4529;00;2018;0;0;0;0;0;7572
6707;00;2018;0;0;0;0;0;84
6684;00;2018;0;0;0;0;0;773
5786;00;2018;0;0;0;0;0;-58
9474;00;2018;0;0;0;0;0;0
6349;00;2018;0;0;0;0;0;1536
6745;00;2018;0;0;0;0;0;1142
5601;00;2018;0;0;0;0;0;-154
5625;00;2018;0;0;0;0;0;-48
5809;00;2018;0;0;0;0;0;281
5083;00;2018;0;0;0;0;0;8548
6356;00;2018;0;0;0;0;0;372
5281;00;2018;0;0;0;0;0;-374
5847;00;2018;0;0;0;0;0;1176
6608;00;2018;0;0;0;0;0;1944
064s;00;2018;0;0;0;0;0;-120
7506;00;2018;0;0;0;0;0;-3780
7872;00;2018;0;0;0;0;0;0
7926;00;2018;0;0;0;0;0;0
7520;00;2018;0;0;0;0;0;-174
7933;00;2018;0;0;0;0;0;0
60 J 0;00;2018;0;0;0;0;0;-12092
60 J 1;00;2018;0;0;0;0;0;-35708
60 J 2;00;2018;0;0;0;0;0;-16742
60 J 3;00;2018;0;0;0;0;0;-14582
60 J 4;00;2018;0;0;0;0;0;-11902
60 J 5;00;2018;0;0;0;0;0;-15282
60 J 6;00;2018;0;0;0;0;0;-12606
60 J 7;00;2018;0;0;0;0;0;-15912
60 J 8;00;2018;0;0;0;0;0;-2416
60 J 9;00;2018;0;0;0;0;0;-9872
7889;00;2018;0;0;0;0;0;0
7896;00;2018;0;0;0;0;0;0
7919;00;2018;0;0;0;0;0;30
7612;00;2018;0;0;0;0;0;532
7629;00;2018;0;0;0;0;0;219
5496;00;2018;0;0;0;0;0;0
5298;00;2018;0;0;0;0;0;0
5342;00;2018;0;0;0;0;0;0
5335;00;2018;0;0;0;0;0;0
5304;00;2018;0;0;0;0;0;0
7421;00;2018;0;0;0;0;0;188
7438;00;2018;0;0;0;0;0;343
7469;00;2018;0;0;0;0;0;-12
7452;00;2018;0;0;0;0;0;-18
5663;00;2018;0;0;0;0;0;324
5823;00;2018;0;0;0;0;0;1043
4901;00;2018;0;0;0;0;0;1597
2303;00;2018;0;0;0;0;0;0
7636;00;2018;0;0;0;0;0;4700
5052;00;2018;0;0;0;0;0;8452
5045;00;2018;0;0;0;0;0;-152
7353;00;2018;0;0;0;0;0;-195
4185;00;2018;0;0;0;0;0;1284
4178;00;2018;0;0;0;0;0;580
5564;00;2018;0;0;0;0;0;0
7391;00;2018;0;0;0;0;0;-198
7407;00;2018;0;0;0;0;0;-203
7575;00;2018;0;0;0;0;0;0
7582;00;2018;0;0;0;0;0;0
5533;00;2018;0;0;0;0;0;136
5540;00;2018;0;0;0;0;0;289
7773;00;2018;0;0;0;0;0;-2
7780;00;2018;0;0;0;0;0;-21
6066;00;2018;0;0;0;0;0;587
3744;00;2018;0;0;0;0;0;0
7490;00;2018;0;0;0;0;0;0
7513;00;2018;0;0;0;0;0;0
66;00;2018;0;0;0;0;0;-37694
3683;00;2018;0;0;0;0;0;402
6158;00;2018;0;0;0;0;0;8469
6165;00;2018;0;0;0;0;0;5260
6837;00;2018;0;0;0;0;0;6083
7261;00;2018;0;0;0;0;0;12742
7278;00;2018;0;0;0;0;0;14768
5276;00;2018;0;0;0;0;0;0
55216;00;2018;0;0;0;0;0;0
6820;00;2018;0;0;0;0;0;11616
1775;00;2018;0;0;0;0;0;26412
5442;00;2018;0;0;0;0;0;3169
6242;00;2018;0;0;0;0;0;0
7065;00;2018;0;0;0;0;0;0
0378;00;2018;0;0;0;0;0;0
5405;00;2018;0;0;0;0;0;0
7599;00;2018;0;0;0;0;0;82
8176;00;2018;0;0;0;0;0;171
6172;00;2018;0;0;0;0;0;6038
6189;00;2018;0;0;0;0;0;4981
8183;00;2018;0;0;0;0;0;20
00196;00;2018;0;0;0;0;0;42
0240;00;2018;0;0;0;0;0;0
8220;00;2018;0;0;0;0;0;-1324
8237;00;2018;0;0;0;0;0;0
8190;00;2018;0;0;0;0;0;1643
8213;00;2018;0;0;0;0;0;3527
7285;00;2018;0;0;0;0;0;1174
7292;00;2018;0;0;0;0;0;415
7308;00;2018;0;0;0;0;0;162
5489;00;2018;0;0;0;0;0;0
5519;00;2018;0;0;0;0;0;0
6868;00;2018;0;0;0;0;0;-504
6851;00;2018;0;0;0;0;0;-642
2204;00;2018;0;0;0;0;0;72
2198;00;2018;0;0;0;0;0;0
7902;00;2018;0;0;0;0;0;1920
7544;00;2018;0;0;0;0;0;0
8299;00;2018;0;0;0;0;0;0
7537;00;2018;0;0;0;0;0;0
7551;00;2018;0;0;0;0;0;0
7568;00;2018;0;0;0;0;0;800
6967;00;2018;0;0;0;0;0;4189
6974;00;2018;0;0;0;0;0;3888
6981;00;2018;0;0;0;0;0;3708
6998;00;2018;0;0;0;0;0;3816
7001;00;2018;0;0;0;0;0;3912
7018;00;2018;0;0;0;0;0;4139
7025;00;2018;0;0;0;0;0;2868
7032;00;2018;0;0;0;0;0;2772
7049;00;2018;0;0;0;0;0;1889
7056;00;2018;0;0;0;0;0;2756
7063;00;2018;0;0;0;0;0;1344
7070;00;2018;0;0;0;0;0;790
7087;00;2018;0;0;0;0;0;1068
7094;00;2018;0;0;0;0;0;1092
7100;00;2018;0;0;0;0;0;1224
7117;00;2018;0;0;0;0;0;1424
7124;00;2018;0;0;0;0;0;516
7131;00;2018;0;0;0;0;0;334
7148;00;2018;0;0;0;0;0;334
7155;00;2018;0;0;0;0;0;216
7162;00;2018;0;0;0;0;0;3144
7179;00;2018;0;0;0;0;0;2886
7186;00;2018;0;0;0;0;0;2532
7193;00;2018;0;0;0;0;0;2820
7209;00;2018;0;0;0;0;0;3036
7216;00;2018;0;0;0;0;0;2772
7223;00;2018;0;0;0;0;0;3312
7230;00;2018;0;0;0;0;0;3683
7247;00;2018;0;0;0;0;0;3824
7254;00;2018;0;0;0;0;0;2220
8305;00;2018;0;0;0;0;0;1798
8312;00;2018;0;0;0;0;0;1428
8329;00;2018;0;0;0;0;0;-901
8343;00;2018;0;0;0;0;0;-1354
8350;00;2018;0;0;0;0;0;189
8367;00;2018;0;0;0;0;0;-950
8336;00;2018;0;0;0;0;0;2199
7315;00;2018;0;0;0;0;0;132
7322;00;2018;0;0;0;0;0;4
7339;00;2018;0;0;0;0;0;73
7346;00;2018;0;0;0;0;0;0
03340;00;2018;0;0;0;0;0;6888
3669;00;2018;0;0;0;0;0;0
8725;00;2018;0;0;0;0;0;-41
8732;00;2018;0;0;0;0;0;0
0361;00;2018;0;0;0;0;0;-960
8596;00;2018;0;0;0;0;0;0
8442;00;2018;0;0;0;0;0;675
8374;00;2018;0;0;0;0;0;319
8459;00;2018;0;0;0;0;0;50
8466;00;2018;0;0;0;0;0;1150
8480;00;2018;0;0;0;0;0;0
8497;00;2018;0;0;0;0;0;0
8503;00;2018;0;0;0;0;0;0
8510;00;2018;0;0;0;0;0;0
8527;00;2018;0;0;0;0;0;0
8534;00;2018;0;0;0;0;0;0
8541;00;2018;0;0;0;0;0;0
8473;00;2018;0;0;0;0;0;9
8558;00;2018;0;0;0;0;0;0
8565;00;2018;0;0;0;0;0;0
8381;00;2018;0;0;0;0;0;1024
8398;00;2018;0;0;0;0;0;1552
8404;00;2018;0;0;0;0;0;1200
8411;00;2018;0;0;0;0;0;8443
8428;00;2018;0;0;0;0;0;759
8435;00;2018;0;0;0;0;0;1537
8022;00;2018;0;0;0;0;0;804
8039;00;2018;0;0;0;0;0;4138
8046;00;2018;0;0;0;0;0;5016
8053;00;2018;0;0;0;0;0;5304
8060;00;2018;0;0;0;0;0;3696
8077;00;2018;0;0;0;0;0;5137
8763;00;2018;0;0;0;0;0;0
8275;00;2018;0;0;0;0;0;3083
8282;00;2018;0;0;0;0;0;3659
2211;00;2018;0;0;0;0;0;0
8770;00;2018;0;0;0;0;0;0
8985;00;2018;0;0;0;0;0;0
8923;00;2018;0;0;0;0;0;0
8930;00;2018;0;0;0;0;0;0
8947;00;2018;0;0;0;0;0;-4672
8954;00;2018;0;0;0;0;0;-9
8961;00;2018;0;0;0;0;0;-29
8978;00;2018;0;0;0;0;0;-36
9067;00;2018;0;0;0;0;0;600
9074;00;2018;0;0;0;0;0;125
9098;00;2018;0;0;0;0;0;511
9104;00;2018;0;0;0;0;0;0
9128;00;2018;0;0;0;0;0;0
9135;00;2018;0;0;0;0;0;0
9111;00;2018;0;0;0;0;0;0
9081;00;2018;0;0;0;0;0;571
7988;00;2018;0;0;0;0;0;68904
7995;00;2018;0;0;0;0;0;10824
8008;00;2018;0;0;0;0;0;13866
8015;00;2018;0;0;0;0;0;14426
8084;00;2018;0;0;0;0;0;2035
8091;00;2018;0;0;0;0;0;1659
8107;00;2018;0;0;0;0;0;1663
8114;00;2018;0;0;0;0;0;1135
8121;00;2018;0;0;0;0;0;1347
8138;00;2018;0;0;0;0;0;2052
8152;00;2018;0;0;0;0;0;2460
9142;00;2018;0;0;0;0;0;3451
8749;00;2018;0;0;0;0;0;0
8602;00;2018;0;0;0;0;0;2185
8619;00;2018;0;0;0;0;0;590
5892;00;2018;0;0;0;0;0;11040
5953;00;2018;0;0;0;0;0;8748
5908;00;2018;0;0;0;0;0;12690
5960;00;2018;0;0;0;0;0;7833
5915;00;2018;0;0;0;0;0;13766
5977;00;2018;0;0;0;0;0;6118
5922;00;2018;0;0;0;0;0;16397
5984;00;2018;0;0;0;0;0;7937
5939;00;2018;0;0;0;0;0;7087
8572;00;2018;0;0;0;0;0;3816
8718;00;2018;0;0;0;0;0;3221
5946;00;2018;0;0;0;0;0;6819
8589;00;2018;0;0;0;0;0;3600
9425;00;2018;0;0;0;0;0;-25
8824;00;2018;0;0;0;0;0;0
8831;00;2018;0;0;0;0;0;0
8794;00;2018;0;0;0;0;0;35463
8800;00;2018;0;0;0;0;0;10800
8817;00;2018;0;0;0;0;0;28690
9432;00;2018;0;0;0;0;0;-455
9357;00;2018;0;0;0;0;0;0
9234;00;2018;0;0;0;0;0;5
9388;00;2018;0;0;0;0;0;0
8169;00;2018;0;0;0;0;0;-1687
7940;00;2018;0;0;0;0;0;1212
7957;00;2018;0;0;0;0;0;156
7971;00;2018;0;0;0;0;0;552
9043;00;2018;0;0;0;0;0;85
9050;00;2018;0;0;0;0;0;1888
9456;00;2018;0;0;0;0;0;0
8598;00;2018;0;0;0;0;0;-36
9005;00;2018;0;0;0;0;0;49
7964;00;2018;0;0;0;0;0;1128
9562;00;2018;0;0;0;0;0;40
9241;00;2018;0;0;0;0;0;-18
9012;00;2018;0;0;0;0;0;18672
8848;00;2018;0;0;0;0;0;0
9340;00;2018;0;0;0;0;0;12
9364;00;2018;0;0;0;0;0;62
9203;00;2018;0;0;0;0;0;4
9302;00;2018;0;0;0;0;0;0
9289;00;2018;0;0;0;0;0;15
8626;00;2018;0;0;0;0;0;142500
9449;00;2018;0;0;0;0;0;0
9036;00;2018;0;0;0;0;0;60
9265;00;2018;0;0;0;0;0;31
9333;00;2018;0;0;0;0;0;39
9395;00;2018;0;0;0;0;0;0
9326;00;2018;0;0;0;0;0;0
9227;00;2018;0;0;0;0;0;25
9371;00;2018;0;0;0;0;0;0
3408;00;2018;0;0;0;0;0;111
9197;00;2018;0;0;0;0;0;-3444
9616;00;2018;0;0;0;0;0;2100
9623;00;2018;0;0;0;0;0;1900
9630;00;2018;0;0;0;0;0;920
9647;00;2018;0;0;0;0;0;1920
9654;00;2018;0;0;0;0;0;1820
9661;00;2018;0;0;0;0;0;1820
9678;00;2018;0;0;0;0;0;2200
9685;00;2018;0;0;0;0;0;2080
9692;00;2018;0;0;0;0;0;2040
9708;00;2018;0;0;0;0;0;1980
9609;00;2018;0;0;0;0;0;40400
9586;00;2018;0;0;0;0;0;-10263
9579;00;2018;0;0;0;0;0;-10
9470;00;2018;0;0;0;0;0;-3
9524;00;2018;0;0;0;0;0;-3
9531;00;2018;0;0;0;0;0;-3
9548;00;2018;0;0;0;0;0;-3
9555;00;2018;0;0;0;0;0;-3
9487;00;2018;0;0;0;0;0;-4
9517;00;2018;0;0;0;0;0;-3
9500;00;2018;0;0;0;0;0;-3
9494;00;2018;0;0;0;0;0;-3
9463;00;2018;0;0;0;0;0;-4
9210;00;2018;0;0;0;0;0;-48
0126;00;2018;0;0;0;0;0;-531
0171;00;2018;0;0;0;0;0;120
2577-dx8-40;00;2018;0;0;0;0;0;730
RR10 E'QUI LA FESTA;00;2018;0;0;0;0;0;-51558
RR10 Smile;00;2018;0;0;0;0;0;-52516
RR10 W GLI SPOSI;00;2018;0;0;0;0;0;-21210
RR10 BC ASS;00;2018;0;0;0;0;0;24430
RR10 BCR;00;2018;0;0;0;0;0;38041
RR10 BCC;00;2018;0;0;0;0;0;45300
RR10 TA;00;2018;0;0;0;0;0;-205022
RR10 TAR;00;2018;0;0;0;0;0;27180
RR10 TAC;00;2018;0;0;0;0;0;108100
9821;00;2018;0;0;0;0;0;264
0430;00;2018;0;0;0;0;0;2485
0447;00;2018;0;0;0;0;0;718
0454;00;2018;0;0;0;0;0;656
0461;00;2018;0;0;0;0;0;-68
1444;00;2018;0;0;0;0;0;-38
1451;00;2018;0;0;0;0;0;-1096
1468;00;2018;0;0;0;0;0;-1045
9876;00;2018;0;0;0;0;0;2028
0713;00;2018;0;0;0;0;0;-2
0317;00;2018;0;0;0;0;0;26
9715;00;2018;0;0;0;0;0;7552
9722;00;2018;0;0;0;0;0;4230
9739;00;2018;0;0;0;0;0;0
0010;00;2018;0;0;0;0;0;1188
0003;00;2018;0;0;0;0;0;2170
9999;00;2018;0;0;0;0;0;905
9982;00;2018;0;0;0;0;0;504
9906;00;2018;0;0;0;0;0;1141
9159;00;2018;0;0;0;0;0;685
9838;00;2018;0;0;0;0;0;276
9814;00;2018;0;0;0;0;0;1530
9746;00;2018;0;0;0;0;0;-2130
9753;00;2018;0;0;0;0;0;600
9760;00;2018;0;0;0;0;0;1308
9777;00;2018;0;0;0;0;0;1320
9784;00;2018;0;0;0;0;0;528
9791;00;2018;0;0;0;0;0;588
9807;00;2018;0;0;0;0;0;2340
9845;00;2018;0;0;0;0;0;564
9968;00;2018;0;0;0;0;0;2916
1208;00;2018;0;0;0;0;0;24422
1215;00;2018;0;0;0;0;0;724
0188;00;2018;0;0;0;0;0;0
0195;00;2018;0;0;0;0;0;2160
0201;00;2018;0;0;0;0;0;0
0218;00;2018;0;0;0;0;0;0
1222;00;2018;0;0;0;0;0;-108
1239;00;2018;0;0;0;0;0;108
1246;00;2018;0;0;0;0;0;-32
1253;00;2018;0;0;0;0;0;-70
1284;00;2018;0;0;0;0;0;0
1291;00;2018;0;0;0;0;0;-2042
1598;00;2018;0;0;0;0;0;-6
1307;00;2018;0;0;0;0;0;-1758
